formula,nelements,radius_mean,radius_mean_wtd,radius_std,radius_std_wtd,radius_range,radius_range_wtd,radius_entropy,radius_entropy_wtd,mass_mean,mass_mean_wtd,mass_std,mass_std_wtd,mass_range,mass_range_wtd,mass_entropy,mass_entropy_wtd,valence_mean,valence_mean_wtd,valence_std,valence_std_wtd,valence_range,valence_range_wtd,valence_entropy,valence_entropy_wtd,electronnegativity_mean,electronnegativity_mean_wtd,electronnegativity_std,electronnegativity_std_wtd,electronnegativity_range,electronnegativity_range_wtd,electronnegativity_entropy,electronnegativity_entropy_wtd,firstionization_mean,firstionization_mean_wtd,firstionization_std,firstionization_std_wtd,firstionization_range,firstionization_range_wtd,firstionization_entropy,firstionization_entropy_wtd,shell_range,d_mean,d_ratio,d_unfill
Tb(AlC)3,3,1.3266666666666667,1.197142857142857,0.41875476780038645,0.38725090743098645,1.01,0.3585714285714285,1.0454538355309413,1.0270551156340584,65.97266666666667,39.414857142857144,66.01078151500876,49.279546923440684,146.91400000000002,17.556,0.6178980082824146,0.9433622811384219,6.0,4.571428571428571,3.559026084010437,2.6649654437396615,8,0.4285714285714286,0.9338238517147219,1.091649996728975,1.7533333333333334,1.9400000000000002,0.6005737997023253,0.5540242387683566,1.4499999999999997,0.9357142857142856,1.040622226017058,0.894544525476036,7.7033000000000005,8.228871428571429,2.5156719115708768,2.6255978561159776,5.3965000000000005,3.9881571428571427,1.0482060264806066,0.9089144923967196,4,0,0.0,0
YBC,3,1.1366666666666667,1.1366666666666667,0.47674824476749667,0.4767482447674966,1.04,0.3466666666666666,1.0161500708642623,1.0161500708642623,37.24266666666667,37.24266666666667,36.53477802800444,36.53477802800443,78.095,26.03166666666667,0.647559430343051,0.6475594303430507,3.333333333333333,3.333333333333333,0.4714045207910317,0.4714045207910317,1,0.33333333333333326,1.0888999753452238,1.0888999753452238,1.9366666666666665,1.9366666666666665,0.5478645412467898,0.5478645412467898,1.3299999999999998,0.44333333333333325,1.0566453347915394,1.0566453347915394,8.591866666666666,8.591866666666666,2.0692559795464867,2.0692559795464867,5.043000000000001,1.6810000000000005,1.0696862696845315,1.0696862696845315,3,0.3333333333333333,0.09999999999999999,9.0
Ti2AlC,3,1.2166666666666666,1.275,0.3159465496286076,0.29167619032070474,0.6799999999999999,0.5325,1.0621269638266457,0.9629886330237615,28.953333333333333,33.68175,14.704371239721729,15.140596840531089,35.855999999999995,20.93075,0.9651327830983989,0.7803562577657956,3.666666666666666,3.75,0.4714045207910317,0.4330127018922193,1,1.25,1.0900596587107838,1.009613758174038,1.9,1.81,0.46050696701208177,0.4281938813201327,1.0099999999999998,0.3675,1.0705152949521115,1.065455701869476,8.024733333333334,7.725575,2.3135882755773314,2.0695422578133074,5.274500000000001,1.9176,1.058851975856201,1.046695528943673,2,1.0,0.26666666666666666,12.0
AlV2C,3,1.1733333333333333,1.21,0.2887136220470997,0.25797286679028864,0.6599999999999999,0.4675,1.0662173875546272,0.9833031653105824,29.978333333333335,35.219249999999995,16.03411364005576,16.58979272587515,38.931,22.46825,0.9520299846921667,0.7608141110067445,4.0,4.25,0.816496580927726,0.82915619758885,2,1.75,1.0775563270668007,0.9586918593253719,1.9300000000000002,1.855,0.43848223073080916,0.4013415004706091,0.9399999999999997,0.4124999999999999,1.0738938601128925,1.0599464761816069,7.997433333333333,7.6846250000000005,2.3279857106281585,2.0876267055857953,5.274500000000001,1.87665,1.0581502745751825,1.0479035309865412,2,1.5,0.35294117647058826,7.0
TaBC,3,1.01,1.01,0.29799328851502677,0.29799328851502677,0.6599999999999999,0.21999999999999997,1.0572193729779564,1.0572193729779564,67.92333333333333,67.92333333333333,79.92200971919785,79.92200971919785,170.137,56.71233333333333,0.4281508313327444,0.4281508313327443,4.0,4.0,0.816496580927726,0.816496580927726,2,0.6666666666666665,1.0775563270668007,1.0775563270668007,2.0300000000000002,2.0300000000000002,0.4287190222045203,0.42871902220452024,1.0499999999999998,0.34999999999999987,1.075998929657258,1.075998929657258,9.035966666666667,9.035966666666667,1.6022421213897595,1.6022421213897595,3.710700000000001,1.2369000000000003,1.0833296398391146,1.0833296398391146,4,1.0,0.11538461538461536,7.0
Hf2SnC,3,1.2466666666666666,1.3250000000000002,0.34257197135135786,0.3262284475639732,0.79,0.5875,1.05787692266324,0.9444521827299148,103.07033333333332,121.92525,68.85861718203628,67.99011338192855,166.479,86.24225,0.8108984465505116,0.6635472617472903,4.0,4.0,0.0,0.0,0,1.0,1.0986122886681096,1.0397207708399179,1.9366666666666665,1.7775,0.510577015629267,0.5210746107804524,1.2499999999999998,0.16000000000000003,1.063008664280817,1.0908497838276892,8.476433333333333,8.063600000000001,1.9798524479252382,1.8577286857881055,4.435200000000001,1.576575,1.0724334197622498,1.0682330267947122,4,3.5,0.25925925925925924,4.0
Ta3AlC2,3,1.21,1.21,0.31112698372208086,0.31112698372208086,0.6599999999999999,0.4766666666666667,1.0628695512426272,0.9598055229253678,73.31366666666666,98.97466666666666,76.3539782606134,82.12509241733343,168.937,86.47033333333334,0.5767351274657533,0.3523056403328806,4.0,4.333333333333333,0.816496580927726,0.7453559924999299,2,2.0,1.0775563270668007,0.9291687604839372,1.8866666666666667,1.8683333333333332,0.4711923410054774,0.48357752452137615,1.0499999999999998,0.5816666666666666,1.0687643946478196,1.0034064095816762,8.265233333333335,8.525866666666667,2.2119653197000075,2.0110312360135594,5.274500000000001,2.7771666666666666,1.0636535467568138,0.9729668358601473,4,1.5,0.1323529411764706,10.5
AlCr2C,3,1.15,1.1749999999999998,0.27856776554368234,0.24510201957552286,0.6599999999999999,0.4325,1.0676052379800902,0.9941688030541852,30.329666666666668,35.746249999999996,16.494548803232608,17.090076950894634,39.985,22.995250000000002,0.9475346759225896,0.7543332966580458,4.333333333333333,4.75,1.247219128924647,1.299038105676658,3,2.25,1.0579054247036734,0.9097077103274986,1.94,1.8699999999999999,0.4318178628387976,0.3931284777270656,0.9399999999999997,0.42749999999999994,1.0748582833928064,1.0580004158646223,8.0042,7.694775,2.3243656525311738,2.083083833376612,5.274500000000001,1.8867999999999998,1.058327403269689,1.0476062676677103,2,2.5,0.5263157894736842,5.0
Ti2InC,3,1.2833333333333332,1.3249999999999997,0.37034518432883057,0.32874762356555515,0.8599999999999999,0.5325,1.0535532229495526,0.9728397086620417,58.232,55.64075,42.60590515409807,37.16976049408309,102.807,25.70175,0.814642415743638,0.8618824368418639,3.666666666666666,3.75,0.4714045207910317,0.4330127018922193,1,1.25,1.0900596587107838,1.009613758174038,1.9566666666666666,1.8525,0.4308389748179964,0.4144499366630425,1.0099999999999998,0.325,1.07507528534924,1.0745992634563422,7.958266666666667,7.675725,2.3733032989672624,2.112798095387962,5.4739,1.96745,1.0559656411501972,1.0427445605264332,3,3.5,0.56,4.0
Sc2GaC,3,1.2,1.3025000000000002,0.3432200460346103,0.3462206666275138,0.8400000000000001,0.6125,1.056466010053796,0.9199166778272816,42.230000000000004,42.9115,23.63954374912229,20.506446504697006,57.712,19.475250000000003,0.9196739984931123,0.8907616258592174,3.333333333333333,3.25,0.4714045207910317,0.4330127018922193,1,0.75,1.0888999753452238,1.0579054247036734,1.9066666666666667,1.77,0.4906005390222159,0.48636406117228675,1.1899999999999997,0.22750000000000004,1.065797678207392,1.0840142508871882,7.940366666666667,7.59565,2.3587405132589065,2.1281990854945882,5.261000000000001,1.7809249999999999,1.056622403927482,1.0507942019961418,2,3.0,0.5217391304347826,4.5
ScBC,3,1.07,1.07,0.38262252939417984,0.38262252939417984,0.8400000000000001,0.27999999999999997,1.038285700412415,1.038285700412415,22.59266666666667,22.59266666666667,15.82085139582851,15.82085139582851,34.145,11.381666666666668,0.8717624884738189,0.8717624884738189,3.333333333333333,3.333333333333333,0.4714045207910317,0.4714045207910317,1,0.33333333333333326,1.0888999753452238,1.0888999753452238,1.9833333333333334,1.9833333333333334,0.4874650984657487,0.48746509846574876,1.1899999999999997,0.3966666666666665,1.0674862001343324,1.0674862001343324,8.7066,8.7066,1.9399133709180596,1.9399133709180594,4.698800000000001,1.5662666666666674,1.074059566433938,1.074059566433938,2,0.3333333333333333,0.09999999999999999,9.0
Hf2InC,3,1.32,1.38,0.38995726261561875,0.35334119488109506,0.8599999999999999,0.5875,1.050778258362653,0.9574406281415981,101.773,120.95225,68.58786762977839,68.05698040015807,166.479,86.24225,0.8089009801381248,0.657416985560646,3.666666666666666,3.75,0.4714045207910317,0.4330127018922193,1,1.25,1.0900596587107838,1.009613758174038,1.876666666666667,1.7325,0.5148678363317025,0.5110467199777335,1.2499999999999998,0.20500000000000002,1.0612385010941923,1.0848151362296912,7.957266666666667,7.674225,2.3737798723180346,2.1134003210170573,5.4739,1.9659499999999999,1.055941013560315,1.042789996857112,4,3.5,0.2641509433962264,4.0
Nb2GeC,3,1.1433333333333333,1.2149999999999999,0.2763250903475027,0.2695830113341714,0.6599999999999999,0.5225,1.067880664889824,0.9516708644601257,59.18566666666667,67.61575,34.368246685308556,33.15239358157266,80.89500000000001,43.450250000000004,0.886761297928408,0.7492846611955502,4.333333333333333,4.5,0.4714045207910317,0.5,1,1.5,1.0928305535284886,0.9950269901795212,2.0533333333333332,1.94,0.38904441334577144,0.38993589216690466,0.9499999999999997,0.2975000000000001,1.0806912801363036,1.0808932299908476,8.639533333333333,8.169375,1.9107587503979209,1.8442873493235814,4.501400000000001,1.4045999999999998,1.0748251883620736,1.0755108203975696,3,4.5,0.6428571428571429,3.0
LuBC,3,1.1099999999999999,1.1099999999999999,0.43908996800200295,0.43908996800200295,0.96,0.32,1.0250907368934556,1.0250907368934556,65.92966666666668,65.92966666666668,77.10259418607278,77.10259418607278,164.156,54.718666666666664,0.43744875560776414,0.43744875560776403,8.0,8.0,6.377042156569663,6.377042156569663,14,4.666666666666666,0.8028187820379638,0.8028187820379638,1.9533333333333336,1.9533333333333336,0.5261389761481486,0.5261389761481488,1.2799999999999998,0.4266666666666665,1.0608105016250333,1.0608105016250333,8.328066666666668,8.328066666666668,2.381978707340228,2.381978707340228,5.8344000000000005,1.9448000000000003,1.0569073184991165,1.0569073184991162,4,0.3333333333333333,0.041666666666666664,9.0
Nb3AlC2,3,1.21,1.21,0.31112698372208086,0.31112698372208086,0.6599999999999999,0.4766666666666667,1.0628695512426272,0.9598055229253678,43.96633333333333,54.95366666666667,35.14115289641035,38.27901555973223,80.89500000000001,42.449333333333335,0.7896685969897486,0.5377160816121074,4.0,4.333333333333333,0.816496580927726,0.7453559924999299,2,2.0,1.0775563270668007,0.9291687604839372,1.92,1.9183333333333334,0.4454959782833809,0.4466697761085798,0.9499999999999997,0.5816666666666666,1.0728505127526455,1.0005385349149343,8.001666666666667,8.130516666666667,2.3257169938656674,2.229906345131014,5.274500000000001,2.7558000000000002,1.058261337928778,0.9791648482267352,3,2.0,0.46153846153846156,9.0
ScCrC2,3,1.21,1.1,0.3440930106817051,0.3536947836765479,0.8400000000000001,0.09000000000000002,1.056611271157358,1.0928292253282499,36.321000000000005,30.243499999999997,17.428376765111167,18.40161015373383,39.985,6.993500000000001,0.9613898094553269,1.051808984660229,4.333333333333333,4.25,1.247219128924647,1.0897247358851685,3,1.25,1.0579054247036734,1.0283941667143721,1.856666666666667,2.03,0.5053271767434989,0.5307070755134135,1.1899999999999997,0.9349999999999998,1.0627210005328713,0.9159282866596352,8.196100000000001,8.962150000000001,2.1683323054058548,2.299292618937399,4.698800000000001,3.9897750000000007,1.0652610253905923,0.9175575615964893,2,1.5,0.35294117647058826,4.75
Nb2AlC,3,1.21,1.2650000000000001,0.31112698372208086,0.2857883832488647,0.6599999999999999,0.5225,1.0628695512426272,0.9661148165120145,43.96633333333333,56.20125,35.14115289641035,37.0844310686776,80.89500000000001,43.450250000000004,0.7896685969897486,0.5684282125958773,4.0,4.25,0.816496580927726,0.82915619758885,2,1.75,1.0775563270668007,0.9586918593253719,1.92,1.84,0.4454959782833809,0.40993901985539255,0.9499999999999997,0.3975,1.0728505127526455,1.0618401385224845,8.001666666666667,7.690975,2.3257169938656674,2.084779985244247,5.274500000000001,1.8829999999999998,1.058261337928778,1.047717726801601,3,2.0,0.47058823529411764,9.0
Sc2AlC,3,1.27,1.355,0.36110940170535577,0.34565155865408737,0.8400000000000001,0.6125,1.0549623610259165,0.9381342721496095,27.983000000000004,32.22625,13.468351965502933,13.786329830215873,32.94500000000001,19.475250000000003,0.9774484436091109,0.7997574006273811,3.333333333333333,3.25,0.4714045207910317,0.4330127018922193,1,0.75,1.0888999753452238,1.0579054247036734,1.84,1.72,0.5123150072627841,0.48994897693535383,1.1899999999999997,0.2775,1.0612846925850659,1.0746224588484476,7.9358666666666675,7.592275,2.3624493452535424,2.1307371686519674,5.274500000000001,1.7842999999999998,1.0564391635801202,1.050539780642122,2,0.5,0.15384615384615385,13.5
Hf2Al3C5,3,1.2533333333333332,1.126,0.34586445643087155,0.3588370103542833,0.79,0.11699999999999994,1.05741537546216,1.0902094938528553,72.49433333333333,49.7981,75.19904132515403,64.67167706260601,166.479,29.692500000000003,0.581034096603014,0.7890416104556979,3.666666666666666,3.7,0.4714045207910317,0.45825756949558405,1,1.2,1.0900596587107838,1.007534155872752,1.82,2.018,0.5314759323494024,0.542730135518565,1.2499999999999998,1.015,1.0573666216476103,0.8963490065584001,8.023733333333334,8.79091,2.3141058695650805,2.486446844575609,5.274500000000001,4.26513,1.0588268753580063,0.8990294390049163,4,0.4,0.06153846153846154,4.800000000000001
Al3(V3C2)4,3,1.1733333333333333,1.1430434782608696,0.2887136220470997,0.27473995266051443,0.6599999999999999,0.5021739130434782,1.0662173875546272,0.941100731767625,29.978333333333335,34.2755652173913,16.03411364005576,18.00786757485663,38.931,23.059043478260868,0.9520299846921667,0.687461624172929,4.0,4.391304347826087,0.816496580927726,0.7064381221422574,2,2.217391304347826,1.0775563270668007,0.888989389921029,1.9300000000000002,1.9473913043478261,0.43848223073080916,0.4401305872549976,0.9399999999999997,0.6769565217391302,1.0738938601128925,0.9601715584940598,7.997433333333333,8.217139130434783,2.3279857106281585,2.235943441327762,5.274500000000001,3.1358695652173916,1.0581502745751825,0.9399890139834998,2,1.565217391304348,0.3564356435643565,7.304347826086956
Ta5Al3C,3,1.21,1.3566666666666667,0.31112698372208086,0.20741798914805393,0.6599999999999999,0.7088888888888889,1.0628695512426272,0.8551567978379215,73.31366666666666,110.85522222222222,76.3539782606134,78.48518612349407,168.937,99.19211111111112,0.5767351274657533,0.3456750457440542,4.0,4.222222222222222,0.816496580927726,0.9162456945817024,2,2.333333333333333,1.0775563270668007,0.8535836791418975,1.8866666666666667,1.6533333333333333,0.4711923410054774,0.32097074979228585,1.0499999999999998,0.55,1.0687643946478196,1.0128326020681995,8.265233333333335,7.440633333333333,2.2119653197000075,1.5274831222926457,5.274500000000001,2.9430777777777783,1.0636535467568138,0.975873698420719,4,1.6666666666666667,0.13888888888888892,11.666666666666666
Nd5Ge3C,3,1.2733333333333332,1.5066666666666666,0.42975445185464795,0.3746405684860565,1.05,0.9255555555555557,1.0409679639952722,0.7847195682875066,76.29766666666666,105.68233333333333,54.045001214008884,46.52830146146417,132.231,78.79988888888889,0.8098930968645938,0.602649463182002,4.666666666666666,5.111111111111112,0.9428090415820634,0.9938079899999065,2,2.8888888888888893,1.0789922078775833,0.8416853379716988,1.9,1.5866666666666664,0.5808614292583042,0.5231528351150253,1.41,0.38666666666666666,1.0492975649474636,1.038266137777547,8.228233333333334,6.953722222222223,2.3529435527063165,1.8689202906596916,5.7353000000000005,1.8183000000000002,1.05770534655822,1.0373092446029881,4,3.3333333333333335,0.39473684210526316,0.0
Yb5Si3C,3,1.2933333333333332,1.5533333333333332,0.48554665641476263,0.4474619785213289,1.17,0.9922222222222221,1.029016033663591,0.760261319595073,71.05033333333333,106.83766666666666,72.42542102665949,74.17740425643258,161.043,94.80655555555556,0.5983197887082004,0.36302221469953844,7.999999999999999,10.666666666666668,5.656854249492381,5.962847939999439,12,8.444444444444445,0.8675632284814612,0.5442837329694394,1.85,1.5277777777777777,0.5930148958219065,0.5137612454087507,1.4499999999999997,0.35000000000000003,1.0450769102093953,1.0440344772190115,8.5554,7.442933333333334,2.063571268456702,1.6036338429399097,5.006100000000001,2.2234111111111114,1.0697839206230282,1.0232500927799666,4,0,0.0,0
Ho5Si3C,3,1.2366666666666666,1.458888888888889,0.41096093353126506,0.36649827783268096,1.0,0.8977777777777778,1.04335605042512,0.7849030443322933,68.34233333333333,102.32433333333334,68.61236244454948,70.14891785021032,152.919,90.29322222222223,0.6135900163873155,0.3742744741279574,6.999999999999999,9.0,4.242640687119285,4.47213595499958,9,6.777777777777778,0.9285845074396563,0.6080389104113032,1.893333333333333,1.6,0.5389083616183944,0.45423929082955083,1.3199999999999998,0.4000000000000001,1.057164634501612,1.0367507367445554,8.477833333333333,7.313655555555556,2.1511281649920875,1.7006955355651872,5.238800000000001,2.094133333333333,1.0665228227703742,1.0276929810149436,4,0,0.0,0
Er5Ge3C,3,1.2533333333333332,1.4733333333333334,0.4045024378445972,0.3469229821668717,0.99,0.8922222222222222,1.0456080893466613,0.793324691327052,83.96999999999998,118.46955555555556,63.88407235506098,57.28730515201641,155.248,91.58711111111111,0.775601158945593,0.5655653098884259,7.333333333333333,9.555555555555555,4.714045207910317,4.969039949999533,10,7.333333333333334,0.9075352941050092,0.5850598057257088,1.9333333333333331,1.6422222222222222,0.5375458636763523,0.47594999218586853,1.3099999999999998,0.4055555555555556,1.0583705092813314,1.0333542016257677,8.422466666666667,7.277444444444446,2.1358090962339205,1.6283984921191137,5.1526000000000005,2.1420222222222227,1.066928380353319,1.026296331707661,4,3.3333333333333335,0.25862068965517243,0.0
Zr5Al3C,3,1.2666666666666666,1.451111111111111,0.3579882058889029,0.25300173229290324,0.8300000000000001,0.8033333333333335,1.055467015753819,0.8328197019977893,43.40566666666667,61.00855555555555,34.360611775047836,34.057215444050456,79.21300000000001,49.34544444444445,0.7953070361501331,0.5199289338574666,3.666666666666666,3.666666666666667,0.4714045207910317,0.4714045207910317,1,1.777777777777778,1.0900596587107838,0.9136334974790452,1.83,1.5588888888888888,0.5217917847826531,0.37298925943560485,1.2199999999999998,0.45555555555555566,1.059383066588965,1.0308808172615955,7.960000000000001,6.931911111111112,2.3486156873074546,1.5586455013136993,5.274500000000001,2.4343555555555554,1.0571315373674883,1.003347393849119,3,1.1111111111111112,0.30303030303030304,13.333333333333334
Ge3Mo5C,3,1.1199999999999999,1.2511111111111113,0.2531139400875951,0.18015082844009997,0.5900000000000001,0.6700000000000002,1.0715970002797397,0.853620341657547,60.20366666666667,78.859,35.38225016712319,25.92061383018028,83.949,51.97655555555556,0.8825886744994832,0.6962554989341406,4.666666666666666,5.111111111111112,0.9428090415820634,0.9938079899999065,2,2.8888888888888893,1.0789922078775833,0.8416853379716988,2.24,2.1533333333333333,0.2275961335348208,0.15606266547626169,0.54,0.916666666666667,1.0935222890424166,0.955958799999928,8.7507,7.8245,1.8048788269576443,1.2693569553124138,4.167900000000001,2.689077777777778,1.0780189935927622,1.0050978626712543,3,6.111111111111111,0.7236842105263157,5.555555555555555
Pr5Ge3C,3,1.2766666666666666,1.5122222222222221,0.43399948796692794,0.3792910866274895,1.06,0.9311111111111112,1.0401820931923405,0.7832986625627151,75.18633333333332,103.83011111111111,52.65277461719267,44.99761411068725,128.897,76.94766666666666,0.8149748582180106,0.6084129713767477,4.333333333333333,4.555555555555555,0.4714045207910317,0.49690399499995325,1,2.333333333333333,1.0928305535284886,0.8883049236886839,1.8966666666666665,1.581111111111111,0.5852255025961265,0.5278982318684885,1.42,0.38666666666666666,1.0483069472198856,1.0386780360802734,8.2109,6.924833333333333,2.3729004066753414,1.891052379555422,5.787300000000001,1.7894111111111113,1.0567704588184368,1.0382140544107197,4,3.3333333333333335,0.4225352112676056,0.0
Lu5Ge3C,3,1.2433333333333332,1.4566666666666668,0.3920317447463775,0.3331999733226613,0.96,0.8755555555555556,1.0478756340093471,0.7976774420933994,86.53933333333333,122.75177777777779,67.24858404622526,60.945547497158444,162.95600000000002,95.86933333333334,0.7645083625970626,0.5541402956799398,8.333333333333334,11.222222222222223,6.128258770283412,6.459751934999392,13,9.0,0.8486765553516089,0.5261164173995518,1.9433333333333334,1.6588888888888889,0.5246797965320266,0.4618909068996088,1.2799999999999998,0.42222222222222233,1.0608145439568148,1.0316304412506767,8.1952,6.898666666666667,2.3910498489157437,1.9111792525965625,5.8344000000000005,1.763244444444445,1.055906766974611,1.0390208895875856,4,3.8888888888888893,0.267175572519084,5.0
Dy5Si3C,3,1.2366666666666666,1.458888888888889,0.41096093353126506,0.36649827783268096,1.0,0.8977777777777778,1.04335605042512,0.7849030443322933,67.53233333333333,100.97433333333332,67.47219027289853,68.94413227792164,150.489,88.94322222222223,0.6183219401844452,0.37779183873674416,6.666666666666666,8.444444444444445,3.7712361663282534,3.9752319599996264,8,6.222222222222222,0.9502705392332347,0.6330395116644678,1.8900000000000001,1.594444444444444,0.5430162674051917,0.45876915306335614,1.3299999999999998,0.39444444444444454,1.0563251852386015,1.037390585643348,8.4503,7.267766666666668,2.182688855517433,1.7356961434024742,5.321400000000001,2.0482444444444448,1.065286399363723,1.0292194160841177,4,0,0.0,0
Hf5Al3C,3,1.2533333333333332,1.4288888888888889,0.34586445643087155,0.24039062860475166,0.79,0.7811111111111111,1.05741537546216,0.8380731699172457,72.49433333333333,109.48966666666666,75.19904132515403,77.26567847513036,166.479,97.82655555555557,0.581034096603014,0.34875855781104687,3.666666666666666,3.666666666666667,0.4714045207910317,0.4714045207910317,1,1.777777777777778,1.0900596587107838,0.9136334974790452,1.82,1.5422222222222222,0.5314759323494024,0.3833703685813143,1.2499999999999998,0.43888888888888905,1.0573666216476103,1.03388838918787,8.023733333333334,7.038133333333334,2.3141058695650805,1.5411331941860906,5.274500000000001,2.540577777777778,1.0588268753580063,0.9976384062042265,4,1.1111111111111112,0.09708737864077671,13.333333333333334
Y5Si3C,3,1.25,1.481111111111111,0.42833009077890694,0.38541303802095644,1.04,0.9199999999999999,1.0400584779352493,0.7789906915457862,43.001000000000005,60.08877777777778,33.11649312150468,32.551100946657805,76.89500000000001,48.05766666666668,0.8095081375586641,0.5353547335086527,3.666666666666666,3.4444444444444446,0.4714045207910317,0.49690399499995325,1,1.2222222222222223,1.0900596587107838,0.9828642929216391,1.8900000000000001,1.594444444444444,0.5430162674051917,0.45876915306335614,1.3299999999999998,0.39444444444444454,1.0563251852386015,1.037390585643348,8.543099999999999,7.422433333333334,2.0773152095914575,1.6188624922731671,5.043000000000001,2.2029111111111113,1.0692881046297074,1.0239678386929696,3,0.5555555555555556,0.16129032258064516,15.0
Zr5Sn3C,3,1.26,1.4444444444444444,0.3550586805961328,0.2537326287917663,0.8300000000000001,0.8033333333333335,1.05585723143052,0.831503519331435,73.98166666666667,91.58455555555555,45.23378305598102,30.803985950995624,106.699,49.34544444444445,0.8579692848122726,0.7516456519221273,4.0,4.0,0.0,0.0,0,1.777777777777778,1.0986122886681096,0.936888307539016,1.9466666666666668,1.6755555555555555,0.4981521409725702,0.4222192982354893,1.2199999999999998,0.45555555555555566,1.0651936005027591,1.028820694843807,8.412700000000001,7.384611111111112,2.034313040479923,1.4080629882094882,4.626400000000001,2.4343555555555554,1.0705149687539652,1.013661856384606,3,4.444444444444445,0.6060606060606061,4.444444444444445
Ti5Si3C,3,1.13,1.281111111111111,0.27904599381941797,0.22133154840868854,0.6799999999999999,0.72,1.067080459872915,0.8345254416143394,29.321333333333335,37.28933333333333,14.664190404595209,12.704038421786287,35.855999999999995,25.25822222222222,0.9675191336626877,0.7072561466728334,4.0,4.0,0.0,0.0,0,1.777777777777778,1.0986122886681096,0.936888307539016,1.9966666666666666,1.7722222222222221,0.4179579989531111,0.32033932626297573,1.0099999999999998,0.5722222222222224,1.0769853401895897,1.0123997825415467,8.7467,7.761766666666667,1.8577078995364158,1.3765716964820816,4.432200000000001,2.5422444444444445,1.0765354571994221,1.0115483120778028,2,1.1111111111111112,0.2777777777777778,13.333333333333334
Lu5Si3C,3,1.2233333333333332,1.4366666666666668,0.39372861493955735,0.34769079494414123,0.96,0.8755555555555556,1.0465966881031075,0.7908843343671179,71.688,107.90044444444445,73.3235536827469,75.12614321720076,162.95600000000002,95.86933333333334,0.5948422291729587,0.3604802437186762,8.333333333333334,11.222222222222223,6.128258770283412,6.459751934999392,13,9.0,0.8486765553516089,0.5261164173995518,1.9066666666666667,1.6222222222222222,0.5225790742929617,0.4362154864482506,1.2799999999999998,0.42222222222222233,1.0603828065788676,1.0340774653978906,8.2793,6.9827666666666675,2.3835921295389446,1.9583347778718077,5.8344000000000005,1.763244444444445,1.056605411709273,1.0379899442137073,4,0.5555555555555556,0.04950495049504951,15.0
Zr5Sb3C,3,1.2433333333333334,1.4277777777777778,0.3487437773240151,0.257067988316873,0.8300000000000001,0.8033333333333335,1.0566403703670084,0.8279619298009362,74.99833333333332,92.60122222222223,46.250513109466034,31.719203064732387,109.74900000000001,49.34544444444445,0.8547413476863688,0.7525276803011408,4.333333333333333,4.333333333333334,0.4714045207910317,0.4714045207910317,1,1.777777777777778,1.0928305535284886,0.9435468786400943,1.9766666666666666,1.7055555555555553,0.5007549855523712,0.44399977755527725,1.2199999999999998,0.45555555555555566,1.065370311658323,1.0270489950359227,8.8342,7.806111111111111,1.895456580000362,1.5177767991700117,4.626400000000001,2.4343555555555554,1.075623828095935,1.0156571834515757,3,4.444444444444445,0.5797101449275363,4.444444444444445
Tb5Ge3C,3,1.26,1.4844444444444445,0.4128760911782937,0.3561245447284204,1.01,0.9033333333333333,1.0440762984091851,0.7904412815217458,81.192,113.83955555555556,60.28146966246483,53.3591097754141,146.91400000000002,86.95711111111112,0.7878317916048513,0.578463343425665,6.333333333333333,7.888888888888888,3.299831645537222,3.478327964999673,7,5.666666666666667,0.9724809323379562,0.6603223780311538,1.8866666666666667,1.5644444444444443,0.5983495819520743,0.542158466197048,1.4499999999999997,0.38666666666666666,1.0452383701246695,1.0398166399378204,8.341166666666666,7.141944444444445,2.2251473963662622,1.7272436404804759,5.3965000000000005,2.0065222222222228,1.0633373313129044,1.0310851664432725,4,3.3333333333333335,0.297029702970297,0.0
Tb5Si3C,3,1.24,1.4644444444444444,0.4152910625894406,0.3712175496064302,1.01,0.9033333333333333,1.0425367580202909,0.7834184512190856,66.34066666666666,98.98822222222222,65.79511375136877,67.17183535576298,146.91400000000002,86.95711111111112,0.62542758787024,0.38310150803717385,6.333333333333333,7.888888888888888,3.299831645537222,3.478327964999673,7,5.666666666666667,0.9724809323379562,0.6603223780311538,1.85,1.5277777777777777,0.5930148958219065,0.5137612454087507,1.4499999999999997,0.35000000000000003,1.0450769102093953,1.0440344772190115,8.425266666666667,7.226044444444446,2.211587982021566,1.7677443927289633,5.3965000000000005,2.0065222222222228,1.0641250357399128,1.0305822448913267,4,0,0.0,0
Re2Mo3C,3,1.1666666666666667,1.2650000000000001,0.28051539866625663,0.2214158982548453,0.6000000000000001,0.5516666666666667,1.0675575293940598,0.9336261175933072,98.05933333333333,112.05083333333333,71.13071068735985,60.25361277527035,174.196,60.067166666666665,0.7854849004897525,0.7623040582226852,5.666666666666667,6.000000000000001,1.247219128924647,0.9999999999999999,3,2.3333333333333335,1.073383620336505,0.9580002800887726,2.2033333333333336,2.138333333333333,0.26712460679532224,0.21774730512428594,0.6499999999999999,0.6550000000000001,1.0913076767871315,1.0265055062481878,8.728733333333334,8.034083333333333,1.8154759969648613,1.4803853005402197,4.167900000000001,1.669483333333333,1.0777022380043784,1.0659439837940565,4,4.166666666666667,0.390625,6.666666666666667
